year,date,name,acres,latitude,longitude,burn_type,treatment_type,county_unit_ID,county,source,escaped
2019,2019-10-01,Hog Flat Rx,157.6974335,40.43700008,-120.840052,,,LMU,Lassen-Modoc,CALFIRE,TRUE
2019,2019-05-30,FMU Broadcast Burn,1722.059082,33.81645463,-117.4668678,,,RRU,Riverside,CALFIRE,TRUE
2019,2019-05-22,FMU Broadcast Burn,929.5113525,33.84578251,-117.3971046,,,RRU,Riverside,CALFIRE,TRUE
2019,2019-06-19,FMU Broadcast Burn,21018.39453,33.64700502,-117.0275154,,,RRU,Riverside,CALFIRE,TRUE
2019,2019-05-20,Camp Roberts C234,534.2162476,35.78071056,-120.7778911,,,SLU,San Luis Obispo,CALFIRE,TRUE
2019,2019-11-20,2019 Gilardi Training Burn,144.8222656,35.34876894,-120.7625329,,,SLU,San Luis Obispo,CALFIRE,TRUE
2019,2019-12-01,Winterton VMP 2019,492.4060669,36.88235032,-118.2064451,,,BDU,San Bernardino,CALFIRE,TRUE
2019,2019-11-07,Mankin Burn,481.0941467,36.50727851,-118.957752,,,TUU,Tulare,CALFIRE,TRUE
2019,2019-03-21,Winton Broadcast Burn,6311.958984,38.4263139,-120.4432685,,,TCU,Tuolumne-Calaveras,CALFIRE,TRUE
2019,2019-07-01,Crook Ranch Broadcast Burn,2459.733398,37.87275218,-120.2545766,,,TCU,Tuolumne-Calaveras,CALFIRE,TRUE
2019,2019-11-01,Whittle Broadcast Burn,1388.103149,38.02683615,-120.5805101,,,TCU,Tuolumne-Calaveras,CALFIRE,TRUE
2019,2019-11-01,Big Trees Broadcast Burn,271.7663574,38.28455217,-120.2953589,,,TCU,Tuolumne-Calaveras,CALFIRE,TRUE
2019,2019-11-01,South Park Broadcast Burn,469.3832092,38.2370369,-120.2460568,,,TCU,Tuolumne-Calaveras,CALFIRE,TRUE
2019,2019-06-17,Rock Springs VMP,4410.436035,36.48044787,-120.9334674,,,BEU,San Benito-Monterey,CALFIRE,TRUE
1999,1999-07-02,LOWDEN,1945.723877,40.69296586,-122.817967,,,SHU,Shasta-Trinity,CALFIRE,TRUE
2009,2009-06-26,ROCK,409.0049133,38.03769558,-120.8515122,,,TCU,Tuolumne-Calaveras,CALFIRE,TRUE
2018,2018-04-24,GRAPE,244.0183258,40.70429575,-123.5513748,,,SRF,,CALFIRE,TRUE
2008,2008-10-29,GREENTHIN,22.26863098,41.99866854,-123.4995722,,,KNF,,CALFIRE,TRUE
2019,2019-10-10,CAPLES,3441.766113,38.70497052,-120.1587359,,,ENF,,CALFIRE,TRUE
2020,2020-04-14,MELANESE,10.31595993,39.48636414,-121.3006535,,,NEU,Nevada-Yuba-Placer,CALFIRE,TRUE
2020,2020-02-22,BEEGUM,181.440506,40.33308965,-122.8601723,,,TGU,Tehama-Glenn,CALFIRE,TRUE
2020,2020-02-25,BASEBALL,215.5254211,39.75264189,-122.9212851,,,MNF,,CALFIRE,TRUE
2020,2020-03-06,SOUTH MAIN,13.00809288,33.61939809,-117.3505967,,,CNF,,CALFIRE,TRUE
2005,2005-06-16,POPPET FIRE,220.7699585,33.85827153,-116.854981,,,CDD,,CALFIRE,TRUE
2005,2005-11-12,BUCKEYE,20.03816223,37.4277556,-119.9757587,,,MMU,Madera-Mariposa-Merced,CALFIRE,TRUE
2005,2005-09-17,LICHENS,746.6269531,41.75302005,-122.4151332,,,SKU,Siskiyou,CALFIRE,TRUE
2003,2003-06-30,I5,1120.829956,36.87718803,-120.9643713,,,MMU,Madera-Mariposa-Merced,CALFIRE,TRUE
1988,1988-03-17,OAK,25.49770355,39.49599211,-121.0134314,,,TNF,,CALFIRE,TRUE
1988,1988-03-17,POURIER,107.6713028,39.48680246,-121.0305171,,,TNF,,CALFIRE,TRUE
1988,1988-04-08,KETTLEMAN,979.0428467,36.07963652,-120.1304239,,,BBD,,CALFIRE,TRUE
1954,1954-07-24,BLACK HAWK MT.,483.3695679,37.15409553,-119.7115802,,,MMU,Madera-Mariposa-Merced,CALFIRE,TRUE
1954,1954-08-07,BUFFORD MTN,4938.644043,37.22478286,-119.8354584,,,MMU,Madera-Mariposa-Merced,CALFIRE,TRUE
1996,1996-05-20,OVERLOOK,2231.249268,35.20325688,-119.9102686,,,BBD,,CALFIRE,TRUE
1997,1997-09-26,BOOT,3.362803221,41.10895272,-120.1153975,,,NOD,,CALFIRE,TRUE
1996,1996-10-07,NEW IDRIA,40.65525436,36.4298615,-120.6630146,,,BBD,,CALFIRE,TRUE
1971,1971-11-08,BALDY,26.33371544,39.54669279,-120.4856686,,,TNF,,CALFIRE,TRUE
2002,2002-11-26,CARSON,38.01345825,38.74186865,-120.5063055,,,AEU,Amador-El Dorado,CALFIRE,TRUE
1997,1997-08-25,EUCALYPTUS,264.1226196,36.63053451,-121.7296537,,,BBD,,CALFIRE,TRUE
2001,2001-03-18,SHU DUNCAN,9.84340477,40.45305469,-122.810929,,,NOD,,CALFIRE,TRUE
1964,1964-07-25,WOOD-SCHAUBACH,492.4161377,37.0773733,-119.7664928,,,MMU,Madera-Mariposa-Merced,CALFIRE,TRUE
1996,1996-08-26,WILDLIFE,261.0080872,41.70067948,-122.4459554,,,SKU,Siskiyou,CALFIRE,TRUE
2000,2000-09-29,WEINSTEIN,8283.986328,39.90798521,-122.6261394,,,TGU,Tehama-Glenn,CALFIRE,TRUE
2000,2000-06-01,ELEPHANT,886.4834595,36.22844175,-119.0532306,,,TUU,Tulare,CALFIRE,TRUE
1967,1967-08-15,MOSELY RANCH,877.8501587,34.64936593,-119.9811179,,,LPF,,CALFIRE,TRUE
1997,1997-09-23,RANGE,944.6439819,34.5903463,-120.2859044,,,SBC,Santa Barbara,CALFIRE,TRUE
1997,1997-09-26,BOOT,1.056571245,41.09802075,-120.1030868,,,NOD,,CALFIRE,TRUE
1995,1995-08-08,MOTORNATU,20.68833351,36.79011548,-118.6131748,,,KNP,,CALFIRE,TRUE
1997,1997-09-05,BOAT_HOUSE,179.4616394,34.56620702,-120.602379,,,AFV,,CALFIRE,TRUE
1995,1995-07-12,PINE_CANYON,32.97486496,34.69261393,-120.5107892,,,AFV,,CALFIRE,TRUE
1997,1997-09-26,BOOT,17.09389496,41.10615707,-120.101813,,,NOD,,CALFIRE,TRUE
2002,2002-05-18,BEAR,110.3731918,39.10512382,-122.4553186,,,LNU,Sonoma-Lake-Napa,CALFIRE,TRUE
2002,2002-11-26,WENGLER,36.00297928,40.90790525,-121.8764428,,,SHU,Shasta-Trinity,CALFIRE,TRUE
2002,2002-11-27,B LINE,19.79405594,40.69826977,-121.8347287,,,SHU,Shasta-Trinity,CALFIRE,TRUE
1986,1986-08-03,PARKHILL 12,30.21039772,35.40156264,-120.5206293,,,BBD,,CALFIRE,TRUE
2004,2004-03-18,WINTERS,63.38539505,41.52873556,-122.6301529,,,SKU,Siskiyou,CALFIRE,TRUE
1986,1986-07-22,AERO_CLUB,138.5683441,34.74166815,-120.5683625,,,AFV,,CALFIRE,TRUE
1989,1989-08-20,LEE,38.63981247,34.78944985,-120.5102358,,,AFV,,CALFIRE,TRUE
1982,1982-10-20,SANTA_LUCIA,266.8081665,34.69850907,-120.4877573,,,AFV,,CALFIRE,TRUE
2006,2006-02-06,SIERRA,10591.97559,33.82576953,-117.6906344,,,CNF,,CALFIRE,TRUE
2008,2008-10-20,LEDEIT,312.4782104,37.32855215,-121.6062947,,,SCU,Santa Clara,CALFIRE,TRUE
2008,2008-05-06,COLYEAR,1400.640747,40.07034489,-122.6720308,,,TGU,Tehama-Glenn,CALFIRE,TRUE
2009,2009-02-05,FORT,943.447998,36.91270441,-118.1995642,,,BDU,San Bernardino,CALFIRE,TRUE
2009,2009-01-13,LITTLE,28.92981148,41.03149955,-123.9363351,,,HUU,Humboldt-Del Norte,CALFIRE,TRUE
2009,2009-01-15,RANCH,124.53508,40.46697164,-124.3889201,,,HUU,Humboldt-Del Norte,CALFIRE,TRUE
2010,2010-07-08,LOS BUEYOS,43.76486969,35.90080076,-121.271884,,,APF,,CALFIRE,TRUE
2010,2010-11-16,FIGUEROA,74.59801483,34.73798089,-119.9924848,,,LPF,,CALFIRE,TRUE
2011,2011-03-02,WINTERTON,908.4495239,36.89888449,-118.2118389,,,BDU,San Bernardino,CALFIRE,TRUE
2011,2011-11-03,SILACCI,44.16401291,36.68149209,-121.4874616,,,BEU,San Benito-Monterey,CALFIRE,TRUE
2011,2011-12-01,60 B,16.18819427,39.60727137,-121.2379231,,,BTU,Butte,CALFIRE,TRUE
2011,2011-12-01,FOUR CORNERS,10.17023373,39.64257707,-121.1900294,,,BTU,Butte,CALFIRE,TRUE
2011,2011-02-13,LOVELOCK,10.3665638,39.93922085,-121.5809011,,,BTU,Butte,CALFIRE,TRUE
2011,2011-08-14,ROWDY,20.65553665,41.9913973,-124.1257665,,,HUU,Humboldt-Del Norte,CALFIRE,TRUE
2011,2011-11-01,SNOW,62.84014511,40.81073733,-123.8071382,,,HUU,Humboldt-Del Norte,CALFIRE,TRUE
2011,2011-11-10,YAGER,55.09675217,40.57442799,-124.0543825,,,HUU,Humboldt-Del Norte,CALFIRE,TRUE
2011,2011-12-01,CHALK FIRE,16.59121132,39.23090351,-120.8554681,,,NEU,Nevada-Yuba-Placer,CALFIRE,TRUE
2011,2011-09-30,LOMA FIRE,31.98036957,39.27914512,-121.4784926,,,NEU,Nevada-Yuba-Placer,CALFIRE,TRUE
2011,2011-11-10,DANDY,2.116817474,41.92149858,-122.4515154,,,SKU,Siskiyou,CALFIRE,TRUE
2011,2011-10-02,LIGHTHILL,1.670779586,41.60818418,-122.9034264,,,SKU,Siskiyou,CALFIRE,TRUE
2011,2011-02-13,MONTAGUE,7.57252264,41.70009822,-122.5073397,,,SKU,Siskiyou,CALFIRE,TRUE
2012,2012-02-25,JOLON,12.07878971,35.98344036,-121.1122414,,,BEU,San Benito-Monterey,CALFIRE,TRUE
2012,2012-04-03,COTTONWOOD,14.06190777,33.38746297,-116.8236543,,,CNF,,CALFIRE,TRUE
2012,2012-02-23,SODA,196.7217865,38.43400255,-122.3168959,,,LNU,Sonoma-Lake-Napa,CALFIRE,TRUE
2013,2013-05-01,CEDAR,68.20665741,40.0224743,-121.6126964,,,BTU,Butte,CALFIRE,TRUE
2013,2013-04-23,ONION,27.25247574,40.19274209,-121.5976173,,,BTU,Butte,CALFIRE,TRUE
2013,2013-05-23,FELIPE,2780.291016,33.12300609,-116.5398862,,,MVU,San Diego,CALFIRE,TRUE
2014,2014-03-19,ENCINAL,190.4011993,36.660059,-121.446798,,,BEU,San Benito-Monterey,CALFIRE,TRUE
2014,2014-04-30,SAN LUCAS,55.33625793,36.10348847,-121.1094514,,,BEU,San Benito-Monterey,CALFIRE,TRUE
2014,2014-09-17,TRACT 17,251.617218,39.42312081,-122.1877775,,,SWR,,CALFIRE,TRUE
2005,2005-07-17,PROSPECT PEAK,97.99861908,40.55621208,-121.3887173,,,LNP,,CALFIRE,TRUE
1999,1999-11-15,CONIFER,263.8746338,36.44657216,-118.7448936,,,KNP,,CALFIRE,TRUE
1992,1992-10-09,SUWANEE W,196.6356049,36.58055808,-118.7864899,,,KNP,,CALFIRE,TRUE
1993,1993-11-08,HELIPORTW,51.32707214,36.78486534,-118.6690756,,,KNP,,CALFIRE,TRUE
1995,1995-11-09,CASTLE WF,1646.567017,36.52611802,-118.7022858,,,KNP,,CALFIRE,TRUE
1997,1997-09-23,AMPHITHEA,242.7218933,36.54201219,-118.7810499,,,KNP,,CALFIRE,TRUE
1998,1998-10-20,LOOKOUT2,32.70206451,36.44009737,-118.753221,,,KNP,,CALFIRE,TRUE
2000,2000-01-01,CONIFER,4.83473587,36.44886896,-118.7380213,,,KNP,,CALFIRE,TRUE
1977,1977-09-25,BARTONS,54.27050018,36.70647075,-118.9038942,,,KNP,,CALFIRE,TRUE
1979,1979-07-12,MORO ROCK,7.785467625,36.54869831,-118.7652129,,,KNP,,CALFIRE,TRUE
1980,1980-12-02,DOME FIRE,471.8078308,36.35029195,-118.7153231,,,KNP,,CALFIRE,TRUE
